node,BreitbartNews,FiveThirtyEight,csmonitor,MotherJones,NRO,dailykos,theblaze,thenation,DRUDGE_REPORT,WSJ,washingtonpost,FoxNews,NPR
14649328,0,0,0,0,0,0,0,0,0,1,0,1,1
14651049,0,0,0,0,0,0,0,0,0,1,0,0,0
14651101,0,0,0,0,0,0,0,0,0,0,0,1,0
14652512,0,0,0,0,0,0,0,0,0,1,0,0,0
14653955,0,0,0,0,0,0,0,0,0,0,0,1,0
14655024,0,0,0,0,0,0,0,0,0,1,1,1,0
14656188,0,0,0,0,0,0,0,0,0,0,0,1,0
14657951,0,0,0,0,0,0,0,0,0,1,1,1,1
14658755,0,0,0,0,0,0,0,0,0,0,1,1,0
14658863,0,0,0,0,0,0,0,0,0,0,0,1,0
14662056,0,0,0,0,0,0,0,0,0,0,0,1,0
14662094,0,0,0,0,0,0,0,0,0,0,1,0,0
14666203,0,0,0,0,0,0,0,0,0,1,1,1,0
14669424,0,0,0,0,0,0,0,0,0,0,0,1,0
14671011,0,0,0,0,0,0,0,0,0,0,0,1,0
14671196,0,0,0,0,0,0,0,0,0,0,0,1,1
14671583,0,0,0,0,0,0,0,0,0,1,0,1,1
14672225,0,0,0,0,0,0,0,0,1,1,0,1,0
14673547,0,0,0,0,0,0,0,0,0,1,0,0,0
14673605,0,0,0,0,0,0,0,0,0,1,0,0,0
14674562,0,0,0,0,0,0,0,0,0,1,0,0,0
14675759,0,0,0,0,0,0,0,0,0,1,1,1,0
14680762,0,0,0,0,0,0,0,0,0,0,1,0,0
14682275,0,0,0,0,0,0,0,0,0,1,1,1,1
14682610,0,0,0,0,0,0,0,0,0,0,0,1,0
14685258,0,0,0,0,0,0,0,0,0,0,0,1,0
14685559,0,0,0,0,0,0,0,0,0,1,1,1,0
14687313,0,0,0,0,0,0,0,0,0,1,0,0,0
14689559,0,0,0,0,0,0,0,0,0,0,0,1,0
14690929,0,0,0,0,0,0,0,0,0,0,0,1,0
14691384,0,0,0,0,0,0,0,0,0,0,0,0,1
14692393,0,0,0,0,0,0,0,0,0,0,1,0,0
14692419,0,0,0,0,0,0,0,0,0,1,0,1,1
14692467,0,0,0,0,0,0,0,0,0,1,0,0,0
14694278,0,0,0,0,0,0,0,0,0,0,1,1,0
14694334,0,0,0,0,0,0,0,0,0,0,0,1,0
14694600,0,0,0,0,0,0,0,0,0,0,0,1,0
14695079,0,0,0,0,0,0,0,0,0,1,0,1,0
14695944,0,0,0,0,0,0,0,0,0,0,0,1,0
14698134,0,0,0,0,0,0,0,0,0,1,0,1,1
14701829,0,0,0,0,0,0,0,0,0,0,0,1,0
14702206,0,0,0,0,0,0,0,0,0,1,0,1,1
14702675,0,0,0,0,0,0,0,0,0,1,0,0,0
14705043,0,0,0,0,0,0,0,0,0,0,1,1,0
14707916,0,0,0,0,0,0,0,0,0,0,1,0,0
14707937,0,0,0,0,0,0,0,0,0,1,0,1,1
14707956,0,0,0,0,0,0,0,0,0,0,0,1,0
14708018,0,0,0,0,0,0,0,0,0,1,0,0,0
14708141,0,0,0,0,0,0,0,0,0,1,1,1,0
14709626,0,0,0,0,0,0,0,0,0,1,1,1,0
14710074,0,0,0,0,0,0,0,0,0,0,0,1,0
14710528,0,0,0,0,0,0,0,0,0,0,0,1,0
14712222,0,0,0,0,0,0,0,0,0,0,0,1,0
14718862,0,0,0,0,0,0,0,0,0,0,0,1,0
14719048,0,0,0,0,0,0,0,0,0,1,1,0,0
14720268,0,0,0,0,0,0,0,0,0,1,0,1,0
14720689,0,0,0,0,0,0,0,0,0,1,1,1,0
14721909,0,0,0,0,0,0,0,0,0,0,1,0,0
14723389,0,0,0,0,0,0,0,0,0,1,0,0,0
14724650,0,0,0,0,0,0,0,0,0,1,0,0,0
14728385,0,0,0,0,0,0,0,0,0,1,0,1,1
14729824,0,0,0,0,0,0,0,0,0,0,0,1,0
14730527,0,0,0,0,0,0,0,0,0,1,0,0,0
14733700,0,0,0,0,0,0,0,0,0,0,0,1,0
14735006,0,0,0,0,0,0,0,0,0,1,0,1,1
14735648,0,0,0,0,0,0,0,0,0,0,1,1,1
14736857,0,0,0,0,0,0,0,0,0,0,0,1,0
14737564,0,0,0,0,0,0,0,0,0,1,0,1,1
14740763,0,0,0,0,0,0,0,0,0,1,1,0,0
14743482,0,0,0,0,0,0,0,0,0,1,0,1,1
14743776,0,0,0,0,0,0,0,0,0,0,0,1,0
14744079,0,0,0,0,0,0,0,0,0,0,1,0,0
14744488,0,0,0,0,0,0,0,0,0,0,0,1,0
14745299,0,0,0,0,0,0,0,0,0,1,0,0,0
14746859,0,0,0,0,0,0,0,0,0,1,0,1,1
14751859,0,0,0,0,0,0,0,0,0,1,1,0,0
14767036,0,0,0,0,0,0,0,0,0,0,0,1,0
14767674,0,0,0,0,0,0,0,0,0,0,0,1,0
14776762,0,0,0,0,0,0,0,0,0,1,1,0,0
14781153,0,0,0,0,0,0,0,0,0,1,1,1,0
14790370,0,0,0,0,0,0,0,0,0,0,0,1,0
14795738,0,0,0,0,0,0,0,0,0,1,1,0,0
14795965,0,0,0,0,0,0,0,0,0,1,1,1,1
14797427,0,0,0,0,0,0,0,0,0,0,0,1,0
14798530,0,0,0,0,0,0,0,0,0,1,1,1,0
14801132,0,0,0,0,0,0,0,0,0,1,1,0,0
14803905,0,0,0,0,0,0,0,0,0,0,1,0,0
14803915,0,0,0,0,0,0,0,0,0,0,0,1,0
14804392,0,0,0,0,0,0,0,0,0,1,0,0,0
14804753,0,0,0,0,0,0,0,0,0,1,1,0,0
14806615,0,0,0,0,0,0,0,0,0,1,1,1,0
14807969,0,0,0,0,0,0,0,0,0,0,0,1,0
14810462,0,0,0,0,0,0,0,0,0,0,0,1,0
14812807,0,0,0,0,0,0,0,0,0,1,0,0,0
14813218,0,0,0,0,0,0,0,0,0,0,0,1,0
14814421,0,0,0,0,0,0,0,0,0,0,0,1,0
14815858,0,0,0,0,0,0,0,0,0,1,1,0,0
14816160,0,0,0,0,0,0,0,0,0,1,1,0,0
14816528,0,0,0,0,0,0,0,0,0,1,0,0,0
14817368,0,0,0,0,0,0,0,0,0,1,0,1,1
14817739,0,0,0,0,0,0,0,0,0,0,0,1,0
14820738,0,0,0,0,0,0,0,0,0,0,1,0,0
14820856,0,0,0,0,0,0,0,0,0,0,0,1,0
14820984,0,0,0,0,0,0,0,0,0,0,1,1,0
14822108,0,0,0,0,0,0,0,0,0,1,0,0,0
14822384,0,0,0,0,0,0,0,0,0,0,0,1,0
14824562,0,0,0,0,0,0,0,0,0,1,1,0,0
14830762,0,0,0,0,0,0,0,0,0,0,0,1,0
14831053,0,0,0,0,0,0,0,0,0,1,0,0,0
14832773,0,0,0,0,0,0,0,0,0,0,0,1,0
14834411,0,0,0,0,0,0,0,0,0,1,1,0,0
14834872,0,0,0,0,0,0,0,0,0,0,0,1,0
14835783,0,0,0,0,0,0,0,0,0,0,0,1,0
14837462,0,0,0,0,0,0,0,0,0,0,1,0,0
14838101,0,0,0,0,0,0,0,0,0,0,0,0,1
14838104,0,0,0,0,0,0,0,0,0,1,0,0,1
14838493,0,0,0,0,0,0,0,0,0,0,0,1,0
14838578,0,0,0,0,0,0,0,0,0,0,0,1,0
14839293,0,0,0,0,0,0,0,0,0,0,0,1,0
14839747,0,0,0,0,0,0,0,0,0,1,0,1,1
14842174,0,0,0,0,0,0,0,0,0,1,0,0,0
14845894,0,0,0,0,0,0,0,0,0,1,1,0,0
14846163,0,0,0,0,0,0,0,0,0,0,0,1,0
14847108,0,0,0,0,0,0,0,0,0,1,0,0,0
14848933,0,0,0,0,0,0,0,0,0,1,1,1,1
14849737,0,0,0,0,0,0,0,0,0,0,1,0,1
14849814,0,0,0,0,0,0,0,0,0,1,1,0,0
14850079,0,0,0,0,0,0,0,0,0,1,1,0,0
14850853,0,0,0,0,0,0,0,0,0,0,0,1,0
14851535,0,0,0,0,0,0,0,0,0,1,0,1,1
14853842,0,0,0,0,0,0,0,0,0,0,1,0,0
14854287,0,0,0,0,0,0,0,0,0,0,0,1,0
14854617,0,0,0,0,0,0,0,0,0,1,0,0,0
14857374,0,0,0,0,0,0,0,0,1,0,0,1,0
14858832,0,0,0,0,0,0,0,0,0,1,1,1,1
14858899,0,0,0,0,0,0,0,0,0,0,0,1,0
14859853,0,0,0,0,0,0,0,0,0,1,0,0,0
14862720,0,0,0,0,0,0,0,0,0,0,1,0,0
14863004,0,0,0,0,0,0,0,0,0,1,0,1,1
14865232,0,0,0,0,0,0,0,0,0,0,1,0,0
14867148,0,0,0,0,0,0,0,0,0,0,1,0,0
14870509,0,0,0,0,0,0,0,0,0,0,1,1,0
14871708,0,0,0,0,0,0,0,0,1,0,0,0,0
14872045,0,0,0,0,0,0,0,0,0,1,0,0,0
14872523,0,0,0,0,0,0,0,0,0,0,1,0,0
14873135,0,0,0,0,0,0,0,0,0,0,0,1,1
14873266,0,0,0,0,0,0,0,0,0,1,0,0,0
14873961,0,0,0,0,0,0,0,0,0,0,0,1,0
14873987,0,0,0,0,0,0,0,0,0,0,0,1,0
14874525,0,0,0,0,0,0,0,0,0,1,0,0,0
14875793,0,0,0,0,0,0,0,0,0,0,0,1,0
14876042,0,0,0,0,0,0,0,0,0,1,1,0,0
14877644,0,0,0,0,0,0,0,0,0,0,1,0,0
14877947,0,0,0,0,0,0,0,0,0,0,0,1,0
14879056,0,0,0,0,0,0,0,0,0,0,0,1,0
14882187,0,0,0,0,0,0,0,0,0,1,0,0,0
14883579,0,0,0,0,0,0,0,0,0,1,1,0,1
14885185,0,0,0,0,0,0,0,0,0,0,0,1,0
14885484,0,0,0,0,0,0,0,0,0,1,1,0,0
14885787,0,0,0,0,0,0,0,0,0,1,0,0,0
14885812,0,0,0,0,0,0,0,0,0,0,0,1,0
14887211,0,0,0,0,0,0,0,0,0,0,0,1,0
14888259,0,0,0,0,0,0,0,0,0,0,0,1,0
14888518,0,0,0,0,0,0,0,0,0,0,0,1,0
14889078,0,0,0,0,0,0,0,0,0,1,0,1,1
14889406,0,0,0,0,0,0,0,0,0,0,0,1,0
14893617,0,0,0,0,0,0,0,0,0,0,0,1,0
14893652,0,0,0,0,0,0,0,0,0,0,1,1,0
14895295,0,0,0,0,0,0,0,0,0,0,0,1,0
14897393,0,0,0,0,0,0,0,0,0,0,0,1,0
14899127,0,0,0,0,0,0,0,0,0,0,1,0,0
14899443,0,0,0,0,0,0,0,0,0,0,0,1,0
14900201,0,0,0,0,0,0,0,0,0,0,0,1,0
14900996,0,0,0,0,0,0,0,0,0,0,1,1,0
14902105,0,0,0,0,0,0,0,0,0,0,0,1,0
14903407,0,0,0,0,0,0,0,0,0,1,0,0,0
14903752,0,0,0,0,0,0,0,0,0,0,1,0,0
14907436,0,0,0,0,0,0,0,0,0,0,1,0,0
14907927,0,0,0,0,0,0,0,0,0,1,0,0,0
14908410,0,0,0,0,0,0,0,0,0,0,0,1,0
14908898,0,0,0,0,0,0,0,0,0,0,0,1,0
14909110,0,0,0,0,0,0,0,0,0,1,1,1,0
14909389,0,0,0,0,0,0,0,0,0,1,1,1,1
14910796,0,0,0,0,0,0,0,0,0,1,1,0,0
14911238,0,0,0,0,0,0,0,0,0,0,0,1,0
14917454,0,0,0,0,0,0,0,0,0,1,0,1,1
14918163,0,0,0,0,0,0,0,0,0,0,0,1,0
14921118,0,0,0,0,0,0,0,0,0,0,0,1,0
14921364,0,0,0,0,0,0,0,0,0,1,1,0,0
14921575,0,0,0,0,0,0,0,0,0,0,1,0,0
14922802,0,0,0,0,0,0,0,0,0,1,1,1,1
14923039,0,0,0,0,0,0,0,0,0,0,1,1,0
14926302,0,0,0,0,0,0,0,0,0,1,1,1,0
14926355,0,0,0,0,0,0,0,0,0,0,0,1,0
14930919,0,0,0,0,0,0,0,0,0,1,1,1,0
14931044,0,0,0,0,0,0,0,0,0,1,0,0,0
14931264,0,0,0,0,0,0,0,0,0,1,0,1,1
14933917,0,0,0,0,0,0,0,0,0,1,0,0,0
14934122,0,0,0,0,0,0,0,0,0,0,0,1,0
14934234,0,0,0,0,0,0,0,0,0,0,0,1,0
14934239,0,0,0,0,0,0,0,0,0,0,0,1,0
14937282,0,0,0,0,0,0,0,0,1,0,0,1,0
14937386,0,0,0,0,0,0,0,0,1,0,0,0,0
14937628,0,0,0,0,0,0,0,0,0,0,0,1,0
14937718,0,0,0,0,0,0,0,0,0,0,0,1,0
14938063,0,0,0,0,0,0,0,0,0,1,1,0,0
14938095,0,0,0,0,0,0,0,0,0,1,0,0,0
14941408,0,0,0,0,0,0,0,0,0,1,0,0,1
14942009,0,0,0,0,0,0,0,0,0,1,0,0,0
14943469,0,0,0,0,0,0,0,0,0,0,0,1,0
14945541,0,0,0,0,0,0,0,0,0,0,0,1,0
14946674,0,0,0,0,0,0,0,0,0,0,0,1,0
14947290,0,0,0,0,0,0,0,0,0,1,1,1,0
14948233,0,0,0,0,0,0,0,0,0,0,0,1,0
14949593,0,0,0,0,0,0,0,0,0,0,0,1,0
14954223,0,0,0,0,0,0,0,0,0,0,1,0,0
14956101,0,0,0,0,0,0,0,0,0,0,0,1,0
14956492,0,0,0,0,0,0,0,0,0,1,1,0,0
14956511,0,0,0,0,0,0,0,0,0,0,0,1,0
14957520,0,0,0,0,0,0,0,0,0,0,0,1,0
14958434,0,0,0,0,0,0,0,0,0,1,0,1,1
14960822,0,0,0,0,0,0,0,0,0,0,1,0,0
14962167,0,0,0,0,0,0,0,0,0,0,0,1,1
14964245,0,0,0,0,0,0,0,0,0,0,0,1,0
14964625,0,0,0,0,0,0,0,0,0,0,0,1,0
14966335,0,0,0,0,0,0,0,0,0,0,0,1,0
14966819,0,0,0,0,0,0,0,0,0,1,0,1,1
14968581,0,0,0,0,0,0,0,0,0,0,0,1,0
14970814,0,0,0,0,0,0,0,0,0,0,0,1,0
14971150,0,0,0,0,0,0,0,0,0,1,0,0,0
14971155,0,0,0,0,0,0,0,0,0,0,0,1,0
14971666,0,0,0,0,0,0,0,0,0,0,0,1,0
14974169,0,0,0,0,0,0,0,0,0,1,0,1,0
14975719,0,0,0,0,0,0,0,0,0,0,0,1,0
14978443,0,0,0,0,0,0,0,0,0,0,0,1,0
14981949,0,0,0,0,0,0,0,0,0,1,1,0,0
14987189,0,0,0,0,0,0,0,0,0,1,1,1,0
14988554,0,0,0,0,0,0,0,0,0,0,0,1,0
14989310,0,0,0,0,0,0,0,0,0,0,1,0,0
14990375,0,0,0,0,0,0,0,0,0,1,0,1,1
14990457,0,0,0,0,0,0,0,0,0,1,1,1,0
14991177,0,0,0,0,0,0,0,0,0,0,0,1,0
14991479,0,0,0,0,0,0,0,0,0,1,1,1,0
14991853,0,0,0,0,0,0,0,0,0,0,0,1,0
14993039,0,0,0,0,0,0,0,0,0,0,0,1,0
14997888,0,0,0,0,0,0,0,0,0,1,0,0,0
14998257,0,0,0,0,0,0,0,0,0,0,0,1,0
14999335,0,0,0,0,0,0,0,0,0,1,1,1,1
15000668,0,0,0,0,0,0,0,0,0,1,1,1,1
15001205,0,0,0,0,0,0,0,0,0,0,0,0,1
15002669,0,0,0,0,0,0,0,0,0,1,0,0,0
15002731,0,0,0,0,0,0,0,0,0,1,1,0,1
15003135,0,0,0,0,0,0,0,0,0,0,0,1,0
15004169,0,0,0,0,0,0,0,0,0,0,0,1,0
15007092,0,0,0,0,0,0,0,0,0,0,0,1,0
15008429,0,0,0,0,0,0,0,0,0,0,1,1,0
15009857,0,0,0,0,0,0,0,0,0,0,0,1,0
15010035,0,0,0,0,0,0,0,0,0,0,0,1,0
15011851,0,0,0,0,0,0,0,0,0,0,1,1,0
15012634,0,0,0,0,0,0,0,0,0,1,0,1,1
15014389,0,0,0,0,0,0,0,0,0,0,0,1,0
15017488,0,0,0,0,0,0,0,0,0,0,1,0,0
15018263,0,0,0,0,0,0,0,0,0,0,0,1,0
15018335,0,0,0,0,0,0,0,0,0,0,1,0,0
15018924,0,0,0,0,0,0,0,0,0,0,0,1,0
15019598,0,0,0,0,0,0,0,0,0,1,0,1,1
15020299,0,0,0,0,0,0,0,0,1,0,0,0,0
15022127,0,0,0,0,0,0,0,0,0,1,0,0,0
15024163,0,0,0,0,0,0,0,0,0,0,1,0,0
15024306,0,0,0,0,0,0,0,0,0,0,0,1,0
15024493,0,0,0,0,0,0,0,0,0,0,1,0,0
15025590,0,0,0,0,0,0,0,0,0,0,0,1,0
15025800,0,0,0,0,0,0,0,0,0,1,0,1,1
15026502,0,0,0,0,0,0,0,0,0,0,0,1,0
15030025,0,0,0,0,0,0,0,0,0,0,0,1,0
15031199,0,0,0,0,0,0,0,0,0,0,1,0,0
15032121,0,0,0,0,0,0,0,0,0,0,1,0,0
15032183,0,0,0,0,0,0,0,0,0,0,0,1,0
15032453,0,0,0,0,0,0,0,0,0,0,0,1,0
15037653,0,0,0,0,0,0,0,0,0,1,0,1,1
15038008,0,0,0,0,0,0,0,0,0,1,0,0,0
15040643,0,0,0,0,0,0,0,0,0,0,0,1,0
15042265,0,0,0,0,0,0,0,0,0,0,0,1,0
15042620,0,0,0,0,0,0,0,0,0,0,1,0,0
15044688,0,0,0,0,0,0,0,0,0,0,0,1,0
15045168,0,0,0,0,0,0,0,0,0,0,1,0,0
15046738,0,0,0,0,0,0,0,0,0,1,1,0,0
15047091,0,0,0,0,0,0,0,0,0,1,0,0,0
15048108,0,0,0,0,0,0,0,0,0,0,0,1,0
15048119,0,0,0,0,0,0,0,0,0,1,1,0,0
15048354,0,0,0,0,0,0,0,0,0,0,0,1,0
15049719,0,0,0,0,0,0,0,0,0,0,0,1,0
15049791,0,0,0,0,0,0,0,0,1,0,0,0,0
15051534,0,0,0,0,0,0,0,0,0,0,0,1,0
15053509,0,0,0,0,0,0,0,0,0,0,0,1,0
15055990,0,0,0,0,0,0,0,0,0,0,0,1,0
15056076,0,0,0,0,0,0,0,0,0,0,1,0,0
15056291,0,0,0,0,0,0,0,0,0,0,0,1,0
15057476,0,0,0,0,0,0,0,0,0,0,0,1,0
15058161,0,0,0,0,0,0,0,0,1,0,0,0,0
15060479,0,0,0,0,0,0,0,0,0,0,0,1,0
15061034,0,0,0,0,0,0,0,0,0,0,0,1,0
15061072,0,0,0,0,0,0,0,0,0,0,1,0,0
15062894,0,0,0,0,0,0,0,0,0,0,0,1,0
15064005,0,0,0,0,0,0,0,0,0,0,0,1,0
15064245,0,0,0,0,0,0,0,0,0,0,0,1,0
15064270,0,0,0,0,0,0,0,0,0,0,0,1,0
15064595,0,0,0,0,0,0,0,0,1,1,1,1,0
15064857,0,0,0,0,0,0,0,0,0,0,0,1,0
15065253,0,0,0,0,0,0,0,0,0,1,1,1,0
15069294,0,0,0,0,0,0,0,0,0,1,1,0,0
15071338,0,0,0,0,0,0,0,0,0,0,0,1,0
15074616,0,0,0,0,0,0,0,0,0,0,0,1,0
15075681,0,0,0,0,0,0,0,0,0,1,0,0,0
15077232,0,0,0,0,0,0,0,0,0,0,0,1,0
15077349,0,0,0,0,0,0,0,0,0,1,0,0,0
15078358,0,0,0,0,0,0,0,0,0,0,1,0,0
15079174,0,0,0,0,0,0,0,0,0,0,1,0,0
15080357,0,0,0,0,0,0,0,0,0,0,0,1,0
15081086,0,0,0,0,0,0,0,0,0,1,1,0,0
15081925,0,0,0,0,0,0,0,0,0,0,0,1,0
15085676,0,0,0,0,0,0,0,0,0,0,0,1,0
15086270,0,0,0,0,0,0,0,0,0,0,0,1,0
15086541,0,0,0,0,0,0,0,0,0,0,0,1,0
15088904,0,0,0,0,0,0,0,0,0,1,0,1,1
15090151,0,0,0,0,0,0,0,0,0,1,1,1,0
15092008,0,0,0,0,0,0,0,0,0,1,0,0,0
15092399,0,0,0,0,0,0,0,0,0,1,0,1,1
15094008,0,0,0,0,0,0,0,0,0,0,0,1,0
15094426,0,0,0,0,0,0,0,0,0,1,0,0,0
15094980,0,0,0,0,0,0,0,0,0,1,0,0,1
15096135,0,0,0,0,0,0,0,0,0,0,1,1,0
15096671,0,0,0,0,0,0,0,0,0,0,1,0,0
15098395,0,0,0,0,0,0,0,0,0,1,0,0,0
15100110,0,0,0,0,0,0,0,0,0,0,0,1,0
15104091,0,0,0,0,0,0,0,0,0,0,0,1,0
15104372,0,0,0,0,0,0,0,0,0,1,0,0,0
15106674,0,0,0,0,0,0,0,0,0,0,0,1,0
15106913,0,0,0,0,0,0,0,0,0,0,1,1,0
15106991,0,0,0,0,0,0,0,0,0,0,0,0,1
15107814,0,0,0,0,0,0,0,0,0,1,0,1,1
15108345,0,0,0,0,0,0,0,0,0,1,0,0,0
15111559,0,0,0,0,0,0,0,0,0,1,0,0,0
15112443,0,0,0,0,0,0,0,0,0,0,0,1,0
15112482,0,0,0,0,0,0,0,0,0,0,0,1,0
15112900,0,0,0,0,0,0,0,0,0,0,0,1,0
15113956,0,0,0,0,0,0,0,0,0,0,1,0,0
15113973,0,0,0,0,0,0,0,0,0,1,0,0,0
15114197,0,0,0,0,0,0,0,0,0,0,1,0,0
15116348,0,0,0,0,0,0,0,0,0,1,0,0,0
15118031,0,0,0,0,0,0,0,0,0,1,1,1,0
15118353,0,0,0,0,0,0,0,0,0,0,0,1,0
15120079,0,0,0,0,0,0,0,0,0,1,0,1,0
15122843,0,0,0,0,0,0,0,0,0,0,0,1,0
15123373,0,0,0,0,0,0,0,0,0,0,0,1,0
15124310,0,0,0,0,0,0,0,0,0,0,1,0,0
15125150,0,0,0,0,0,0,0,0,0,0,0,1,0
15129067,0,0,0,0,0,0,0,0,0,1,1,1,1
15132081,0,0,0,0,0,0,0,0,0,0,0,1,0
15132154,0,0,0,0,0,0,0,0,0,0,0,1,0
15132717,0,0,0,0,0,0,0,0,0,0,0,1,0
15132842,0,0,0,0,0,0,0,0,0,0,0,1,0
15132899,0,0,0,0,0,0,0,0,0,0,0,1,0
15134378,0,0,0,0,0,0,0,0,0,0,0,1,0
15136208,0,0,0,0,0,0,0,0,0,0,0,1,0
15136723,0,0,0,0,0,0,0,0,0,0,1,0,0
15139002,0,0,0,0,0,0,0,0,0,0,0,1,0
15139141,0,0,0,0,0,0,0,0,0,1,1,0,0
15139564,0,0,0,0,0,0,0,0,0,0,0,1,0
15140273,0,0,0,0,0,0,0,0,0,1,1,0,0
15140503,0,0,0,0,0,0,0,0,0,0,1,0,0
15141196,0,0,0,0,0,0,0,0,0,1,0,0,0
15141759,0,0,0,0,0,0,0,0,0,0,0,1,0
15142477,0,0,0,0,0,0,0,0,0,1,0,1,0
15143052,0,0,0,0,0,0,0,0,0,0,0,1,0
15143316,0,0,0,0,0,0,0,0,0,1,0,1,1
15144454,0,0,0,0,0,0,0,0,0,1,0,1,1
15145178,0,0,0,0,0,0,0,0,0,1,0,0,0
15145960,0,0,0,0,0,0,0,0,0,1,0,0,0
15150423,0,0,0,0,0,0,0,0,0,1,0,1,1
15152050,0,0,0,0,0,0,0,0,0,1,0,0,0
15154600,0,0,0,0,0,0,0,0,0,0,0,1,0
15154692,0,0,0,0,0,0,0,0,0,0,1,1,0
15156052,0,0,0,0,0,0,0,0,0,0,1,0,0
15156131,0,0,0,0,0,0,0,0,0,1,0,0,0
15156587,0,0,0,0,0,0,0,0,0,0,0,1,0
15156886,0,0,0,0,0,0,0,0,0,0,0,1,0
15157072,0,0,0,0,0,0,0,0,0,1,0,0,0
15157351,0,0,0,0,0,0,0,0,0,0,0,0,1
15158029,0,0,0,0,0,0,0,0,0,0,1,1,0
15158314,0,0,0,0,0,0,0,0,0,0,0,1,0
15158556,0,0,0,0,0,0,0,0,0,1,0,0,0
15158582,0,0,0,0,0,0,0,0,0,1,0,0,0
15159429,0,0,0,0,0,0,0,0,0,0,0,1,0
15159455,0,0,0,0,0,0,0,0,0,0,0,0,1
15159767,0,0,0,0,0,0,0,0,0,0,0,1,0
15159920,0,0,0,0,0,0,0,0,0,1,1,0,0
15160530,0,0,0,0,0,0,0,0,0,0,1,0,0
15161484,0,0,0,0,0,0,0,0,0,0,0,1,0
15166575,0,0,0,0,0,0,0,0,0,0,0,1,0
15166966,0,0,0,0,0,0,0,0,0,0,0,1,0
15167032,0,0,0,0,0,0,0,0,0,0,0,1,0
15167585,0,0,0,0,0,0,0,0,0,0,1,0,0
15170221,0,0,0,0,0,0,0,0,0,1,1,1,0
15170345,0,0,0,0,0,0,0,0,0,0,0,1,0
15170471,0,0,0,0,0,0,0,0,0,0,0,1,0
15172801,0,0,0,0,0,0,0,0,0,0,0,1,0
15173320,0,0,0,0,0,0,0,0,0,0,0,1,0
15173364,0,0,0,0,0,0,0,0,0,0,1,0,0
15175120,0,0,0,0,0,0,0,0,0,0,0,1,1
15175171,0,0,0,0,0,0,0,0,0,1,1,1,0
15177280,0,0,0,0,0,0,0,0,0,0,0,1,0
15177943,0,0,0,0,0,0,0,0,1,0,0,1,0
15179493,0,0,0,0,0,0,0,0,0,1,0,0,0
15181895,0,0,0,0,0,0,0,0,0,1,0,1,1
15182222,0,0,0,0,0,0,0,0,0,0,1,0,0
15182373,0,0,0,0,0,0,0,0,0,1,0,0,0
15182665,0,0,0,0,0,0,0,0,0,1,1,0,0
15183533,0,0,0,0,0,0,0,0,1,1,1,1,0
15186056,0,0,0,0,0,0,0,0,0,1,0,0,0
15186391,0,0,0,0,0,0,0,0,0,0,0,1,0
15187079,0,0,0,0,0,0,0,0,0,0,0,1,0
15187899,0,0,0,0,0,0,0,0,0,1,0,1,0
15188164,0,0,0,0,0,0,0,0,0,0,1,1,0
15189057,0,0,0,0,0,0,0,0,0,0,0,1,0
15192476,0,0,0,0,0,0,0,0,0,1,1,0,0
15192911,0,0,0,0,0,0,0,0,0,1,0,0,0
15193072,0,0,0,0,0,0,0,0,0,1,0,0,0
15193882,0,0,0,0,0,0,0,0,0,0,1,0,0
15194310,0,0,0,0,0,0,0,0,0,0,0,1,0
15194459,0,0,0,0,0,0,0,0,0,0,0,1,0
15195582,0,0,0,0,0,0,0,0,0,0,0,1,0
15195967,0,0,0,0,0,0,0,0,0,1,1,1,0
15200019,0,0,0,0,0,0,0,0,0,0,0,1,0
15201783,0,0,0,0,0,0,0,0,0,0,0,1,0
15202663,0,0,0,0,0,0,0,0,0,0,0,1,0
15205095,0,0,0,0,0,0,0,0,0,1,0,0,0
15205995,0,0,0,0,0,0,0,0,0,1,1,0,0
15206198,0,0,0,0,0,0,0,0,0,1,0,1,1
15206604,0,0,0,0,0,0,0,0,0,0,0,1,0
15208393,0,0,0,0,0,0,0,0,0,0,0,1,0
15208534,0,0,0,0,0,0,0,0,0,0,0,1,0
15209218,0,0,0,0,0,0,0,0,0,0,0,1,0
15209911,0,0,0,0,0,0,0,0,0,0,0,1,0
15210226,0,0,0,0,0,0,0,0,0,1,0,0,0
15210675,0,0,0,0,0,0,0,0,0,0,0,1,0
15212195,0,0,0,0,0,0,0,0,0,0,1,0,0
15212210,0,0,0,0,0,0,0,0,0,0,0,1,0
15213268,0,0,0,0,0,0,0,0,0,0,0,1,0
15215351,0,0,0,0,0,0,0,0,0,0,0,0,1
15215920,0,0,0,0,0,0,0,0,0,0,0,1,0
15217883,0,0,0,0,0,0,0,0,0,1,0,0,0
15221147,0,0,0,0,0,0,0,0,0,1,1,1,1
15222085,0,0,0,0,0,0,0,0,0,0,0,1,0
15222294,0,0,0,0,0,0,0,0,0,1,0,0,0
15223675,0,0,0,0,0,0,0,0,0,1,0,1,0
15225304,0,0,0,0,0,0,0,0,0,0,0,1,0
15226006,0,0,0,0,0,0,0,0,0,1,1,1,1
15227020,0,0,0,0,0,0,0,0,0,0,0,1,0
15227216,0,0,0,0,0,0,0,0,0,1,1,0,0
15228065,0,0,0,0,0,0,0,0,0,0,0,1,0
15230424,0,0,0,0,0,0,0,0,0,0,0,1,0
15230485,0,0,0,0,0,0,0,0,0,1,0,0,0
